Unnamed: 0.1,Unnamed: 0,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,clean_text,sentiment,hashtags,date,hour,sentiment_score,week,year
599,603,Rediscovered childhood cartoons and had a nostalgia-filled marathon. #CartoonNostalgia #TeenMemories , Joy ,2023-06-07 12:45:00, NostalgiaExplorer , Twitter ,"['#cartoonnostalgia', '#teenmemories']",22.0,45.0, USA,2023,6,7,12,rediscovered childhood cartoons and had a nostalgiafilled marathon cartoonnostalgia teenmemories ,neutral,"['CartoonNostalgia', 'TeenMemories']",2023-06-07,12,0,23,2023
600,604,Embarked on a DIY home decor project. Let's hope it turns out better than last time. #DIYAdventure #TeenHomeDecor , Excitement ,2023-06-08 16:00:00, HomeDecorator , Instagram ,"['#diyadventure', '#teenhomedecor']",35.0,70.0, UK,2023,6,8,16,embarked on a diy home decor project lets hope it turns out better than last time diyadventure teenhomedecor ,positive,"['DIYAdventure', 'TeenHomeDecor']",2023-06-08,16,1,23,2023
601,605,"Spent the afternoon at a museum, pretending to be cultured. Art enthusiast in the making. #MuseumDay #TeenArtLover ", Curiosity ,2023-06-09 14:00:00, ArtExplorer , Facebook ,"['#museumday', '#teenartlover']",20.0,40.0, USA,2023,6,9,14,spent the afternoon at a museum pretending to be cultured art enthusiast in the making museumday teenartlover ,positive,"['MuseumDay', 'TeenArtLover']",2023-06-09,14,1,23,2023
602,606,Started a blog about random thoughts and musings. Blogging is the new diary. #BloggerLife #TeenBlogger , Curiosity ,2023-06-10 17:30:00, ThoughtfulBlogger , Twitter ,"['#bloggerlife', '#teenblogger']",30.0,60.0, Canada,2023,6,10,17,started a blog about random thoughts and musings blogging is the new diary bloggerlife teenblogger ,neutral,"['BloggerLife', 'TeenBlogger']",2023-06-10,17,0,23,2023
603,607,Relishing a peaceful afternoon with a classic novel. Quiet moments are the best moments. #BookLover #PeacefulAfternoon , Contentment ,2023-06-11 15:30:00, NovelEnthusiast , Instagram ,"['#booklover', '#peacefulafternoon']",35.0,70.0, USA,2023,6,11,15,relishing a peaceful afternoon with a classic novel quiet moments are the best moments booklover peacefulafternoon ,positive,"['BookLover', 'PeacefulAfternoon']",2023-06-11,15,1,23,2023
604,608,"Reflecting on a lifetime of memories, each wrinkle tells a story. Embracing the beauty of aging. #LifeReflections #BeautyInAging ", Gratitude ,2023-06-12 18:00:00, WiseSoul , Twitter ,"['#lifereflections', '#beautyinaging']",28.0,55.0, UK,2023,6,12,18,reflecting on a lifetime of memories each wrinkle tells a story embracing the beauty of aging lifereflections beautyinaging ,positive,"['LifeReflections', 'BeautyInAging']",2023-06-12,18,1,24,2023
605,609,Exploring the world of digital art. It's never too late to discover new passions. #DigitalArtistry #LateBloomer , Curiosity ,2023-06-13 14:45:00, ArtAdventurer , Facebook ,"['#digitalartistry', '#latebloomer']",22.0,45.0, Canada,2023,6,13,14,exploring the world of digital art its never too late to discover new passions digitalartistry latebloomer ,positive,"['DigitalArtistry', 'LateBloomer']",2023-06-13,14,1,24,2023
606,610,Savoring the flavors of a home-cooked meal. Simple joys are the heart of happiness. #HomeCooking #SimpleJoys , Contentment ,2023-06-14 19:30:00, HomeChefSenior , Instagram ,"['#homecooking', '#simplejoys']",25.0,50.0, USA,2023,6,14,19,savoring the flavors of a homecooked meal simple joys are the heart of happiness homecooking simplejoys ,positive,"['HomeCooking', 'SimpleJoys']",2023-06-14,19,1,24,2023
607,611,Embarking on a journey of learning a new language. The mind stays young with every new word. #LanguageLearning #NeverTooLate , Curiosity ,2023-06-15 12:15:00, LinguisticExplorer , Twitter ,"['#languagelearning', '#nevertoolate']",30.0,60.0, UK,2023,6,15,12,embarking on a journey of learning a new language the mind stays young with every new word languagelearning nevertoolate ,neutral,"['LanguageLearning', 'NeverTooLate']",2023-06-15,12,0,24,2023
608,612,"Attended a classical music concert, feeling the timeless melodies resonate. Music transcends generations. #ClassicalMusic #TimelessMelodies ", Joy ,2023-06-16 21:45:00, MusicConnoisseur , Facebook ,"['#classicalmusic', '#timelessmelodies']",18.0,35.0, Canada,2023,6,16,21,attended a classical music concert feeling the timeless melodies resonate music transcends generations classicalmusic timelessmelodies ,positive,"['ClassicalMusic', 'TimelessMelodies']",2023-06-16,21,1,24,2023
609,613,Capturing the beauty of nature through photography. Every snapshot is a treasure. #NaturePhotography #SeniorPhotographer , Joy ,2023-06-17 15:00:00, PhotographySenior , Instagram ,"['#naturephotography', '#seniorphotographer']",35.0,70.0, USA,2023,6,17,15,capturing the beauty of nature through photography every snapshot is a treasure naturephotography seniorphotographer ,positive,"['NaturePhotography', 'SeniorPhotographer']",2023-06-17,15,1,24,2023
610,614,"Reconnecting with old friends over a cup of tea. Friendship, the true essence of companionship. #OldFriends #Companionship ", Contentment ,2023-06-18 11:30:00, TeaTimeSenior , Twitter ,"['#oldfriends', '#companionship']",28.0,55.0, UK,2023,6,18,11,reconnecting with old friends over a cup of tea friendship the true essence of companionship oldfriends companionship ,positive,"['OldFriends', 'Companionship']",2023-06-18,11,1,24,2023
611,615,"Embarked on a road trip to revisit cherished places from the past. Nostalgia, the ultimate travel companion. #RoadTrip #NostalgiaTour ", Joy ,2023-06-19 16:30:00, RoadTripSenior , Facebook ,"['#roadtrip', '#nostalgiatour']",22.0,45.0, Canada,2023,6,19,16,embarked on a road trip to revisit cherished places from the past nostalgia the ultimate travel companion roadtrip nostalgiatour ,positive,"['RoadTrip', 'NostalgiaTour']",2023-06-19,16,1,25,2023
612,616,"Joined a community choir, harmonizing with fellow voices. Music creates bonds that withstand time. #CommunityChoir #HarmonyInAging ", Joy ,2023-06-20 14:20:00, ChoirEnthusiast , Instagram ,"['#communitychoir', '#harmonyinaging']",20.0,40.0, USA,2023,6,20,14,joined a community choir harmonizing with fellow voices music creates bonds that withstand time communitychoir harmonyinaging ,positive,"['CommunityChoir', 'HarmonyInAging']",2023-06-20,14,1,25,2023
613,617,"Exploring the art of meditation, finding tranquility in the stillness of the mind. #MeditationJourney #TranquilMind ", Contentment ,2023-06-21 19:00:00, MeditationSenior , Twitter ,"['#meditationjourney', '#tranquilmind']",18.0,35.0, UK,2023,6,21,19,exploring the art of meditation finding tranquility in the stillness of the mind meditationjourney tranquilmind ,positive,"['MeditationJourney', 'TranquilMind']",2023-06-21,19,1,25,2023
614,618,"Taking a stroll in the garden, appreciating the beauty of blooming flowers. Nature's wonders never cease. #GardenWalk #FloralBeauty ", Contentment ,2023-06-22 13:45:00, GardenEnthusiast , Facebook ,"['#gardenwalk', '#floralbeauty']",25.0,50.0, USA,2023,6,22,13,taking a stroll in the garden appreciating the beauty of blooming flowers natures wonders never cease gardenwalk floralbeauty ,positive,"['GardenWalk', 'FloralBeauty']",2023-06-22,13,1,25,2023
615,619,"Sipping on a favorite vintage wine, each sip telling a story of the years gone by. Cheers to a life well-lived. #WineLover #VintageCheers ", Contentment ,2023-06-23 18:45:00, WineConnoisseur , Instagram ,"['#winelover', '#vintagecheers']",28.0,55.0, UK,2023,6,23,18,sipping on a favorite vintage wine each sip telling a story of the years gone by cheers to a life welllived winelover vintagecheers ,positive,"['WineLover', 'VintageCheers']",2023-06-23,18,1,25,2023
616,620,"Participated in a community art class, unleashing creativity in the golden years. Art has no age limit. #ArtClass #SeniorArtistry ", Joy ,2023-06-24 16:15:00, ArtisticSenior , Twitter ,"['#artclass', '#seniorartistry']",22.0,45.0, Canada,2023,6,24,16,participated in a community art class unleashing creativity in the golden years art has no age limit artclass seniorartistry ,positive,"['ArtClass', 'SeniorArtistry']",2023-06-24,16,1,25,2023
617,621,"Embarking on a journey of writing a memoir, documenting a lifetime of experiences. Every story matters. #MemoirWriting #SeniorStories ", Gratitude ,2023-06-25 20:30:00, MemoiristSenior , Facebook ,"['#memoirwriting', '#seniorstories']",35.0,70.0, USA,2023,6,25,20,embarking on a journey of writing a memoir documenting a lifetime of experiences every story matters memoirwriting seniorstories ,neutral,"['MemoirWriting', 'SeniorStories']",2023-06-25,20,0,25,2023
618,622,"Attended a lecture on history, always fascinated by the lessons from the past. Learning is a lifelong adventure. #HistoryLecture #SeniorLearning ", Curiosity ,2023-06-26 14:00:00, HistoryEnthusiast , Instagram ,"['#historylecture', '#seniorlearning']",30.0,60.0, UK,2023,6,26,14,attended a lecture on history always fascinated by the lessons from the past learning is a lifelong adventure historylecture seniorlearning ,positive,"['HistoryLecture', 'SeniorLearning']",2023-06-26,14,1,26,2023
619,623,"Rediscovered the joy of cooking traditional family recipes. The kitchen, a place of cherished memories. #FamilyRecipes #SeniorCooking ", Contentment ,2023-06-27 17:45:00, FamilyChefSenior , Twitter ,"['#familyrecipes', '#seniorcooking']",20.0,40.0, USA,2023,6,27,17,rediscovered the joy of cooking traditional family recipes the kitchen a place of cherished memories familyrecipes seniorcooking ,positive,"['FamilyRecipes', 'SeniorCooking']",2023-06-27,17,1,26,2023
620,624,"Joined a nature photography club, capturing the beauty of the great outdoors. Every click is a connection to nature. #NaturePhotography #SeniorPhotographer ", Joy ,2023-06-28 22:15:00, NaturePhotographySenior , Facebook ,"['#naturephotography', '#seniorphotographer']",18.0,35.0, UK,2023,6,28,22,joined a nature photography club capturing the beauty of the great outdoors every click is a connection to nature naturephotography seniorphotographer ,positive,"['NaturePhotography', 'SeniorPhotographer']",2023-06-28,22,1,26,2023
621,625,"Attended a jazz concert and swayed to the rhythm of timeless tunes. Music, a constant companion in the golden years. #JazzConcert #SeniorMusic ", Joy ,2023-06-29 16:30:00, JazzMusicLover , Instagram ,"['#jazzconcert', '#seniormusic']",25.0,50.0, USA,2023,6,29,16,attended a jazz concert and swayed to the rhythm of timeless tunes music a constant companion in the golden years jazzconcert seniormusic ,neutral,"['JazzConcert', 'SeniorMusic']",2023-06-29,16,0,26,2023
622,626,"Joined a writing group, penning down thoughts and reflections. Writing, a journey into the depths of the soul. #WritingGroup #SeniorWriter ", Gratitude ,2023-06-30 19:30:00, SeniorWordsmith , Twitter ,"['#writinggroup', '#seniorwriter']",28.0,55.0, UK,2023,6,30,19,joined a writing group penning down thoughts and reflections writing a journey into the depths of the soul writinggroup seniorwriter ,neutral,"['WritingGroup', 'SeniorWriter']",2023-06-30,19,0,26,2023
623,627,"Embarked on a solo travel adventure, discovering the beauty of new places at my own pace. #SoloTravel #SeniorExplorer ", Excitement ,2023-07-01 14:00:00, SoloAdventurer , Instagram ,"['#solotravel', '#seniorexplorer']",30.0,60.0, USA,2023,7,1,14,embarked on a solo travel adventure discovering the beauty of new places at my own pace solotravel seniorexplorer ,positive,"['SoloTravel', 'SeniorExplorer']",2023-07-01,14,1,26,2023
624,628,"Attended a vintage car show, reminiscing about the classics that once ruled the roads. Nostalgia in every rev. #VintageCars #ClassicRides ", Joy ,2023-07-02 18:30:00, CarEnthusiastSenior , Facebook ,"['#vintagecars', '#classicrides']",22.0,45.0, UK,2023,7,2,18,attended a vintage car show reminiscing about the classics that once ruled the roads nostalgia in every rev vintagecars classicrides ,neutral,"['VintageCars', 'ClassicRides']",2023-07-02,18,0,26,2023
625,629,"Started a community garden, growing not just plants but friendships too. Green thumbs unite! #CommunityGarden #SeniorGardener ", Joy ,2023-07-03 12:45:00, GreenThumbSenior , Twitter ,"['#communitygarden', '#seniorgardener']",28.0,55.0, Canada,2023,7,3,12,started a community garden growing not just plants but friendships too green thumbs unite communitygarden seniorgardener ,positive,"['CommunityGarden', 'SeniorGardener']",2023-07-03,12,1,27,2023
626,630,"Hosted a family dinner, where laughter echoed louder than the clinking of utensils. Family, the heart of happiness. #FamilyDinner #SeniorHost ", Contentment ,2023-07-04 17:00:00, FamilyHostSenior , Instagram ,"['#familydinner', '#seniorhost']",35.0,70.0, USA,2023,7,4,17,hosted a family dinner where laughter echoed louder than the clinking of utensils family the heart of happiness familydinner seniorhost ,positive,"['FamilyDinner', 'SeniorHost']",2023-07-04,17,1,27,2023
627,631,"Enrolled in a dance class for seniors, moving to the rhythm of life. Age is just a number on the dance floor. #DanceClass #SeniorDancer ", Joy ,2023-07-05 20:15:00, DanceEnthusiastSenior , Twitter ,"['#danceclass', '#seniordancer']",18.0,35.0, UK,2023,7,5,20,enrolled in a dance class for seniors moving to the rhythm of life age is just a number on the dance floor danceclass seniordancer ,positive,"['DanceClass', 'SeniorDancer']",2023-07-05,20,1,27,2023
628,632,"Visited an art gallery, appreciating the brushstrokes that tell tales of creativity. Art, an eternal companion. #ArtGallery #SeniorArtLover ", Joy ,2023-07-06 14:30:00, ArtGalleryVisitor , Facebook ,"['#artgallery', '#seniorartlover']",25.0,50.0, USA,2023,7,6,14,visited an art gallery appreciating the brushstrokes that tell tales of creativity art an eternal companion artgallery seniorartlover ,positive,"['ArtGallery', 'SeniorArtLover']",2023-07-06,14,1,27,2023
629,633,"Started a book club for seniors, where discussions are as lively as the characters in the novels. #BookClub #SeniorReaders ", Joy ,2023-07-07 19:45:00, SeniorBookClub , Instagram ,"['#bookclub', '#seniorreaders']",22.0,45.0, UK,2023,7,7,19,started a book club for seniors where discussions are as lively as the characters in the novels bookclub seniorreaders ,positive,"['BookClub', 'SeniorReaders']",2023-07-07,19,1,27,2023
630,634,"Hosted a picnic in the park, basking in the warmth of friendship and sunshine. Simple joys, timeless memories. #ParkPicnic #SeniorJoy ", Contentment ,2023-07-08 16:00:00, SeniorPicnicHost , Twitter ,"['#parkpicnic', '#seniorjoy']",30.0,60.0, Canada,2023,7,8,16,hosted a picnic in the park basking in the warmth of friendship and sunshine simple joys timeless memories parkpicnic seniorjoy ,positive,"['ParkPicnic', 'SeniorJoy']",2023-07-08,16,1,27,2023
631,635,"Participated in a local theater production, proving that the stage belongs to every age. #TheaterProduction #SeniorActor ", Joy ,2023-07-09 22:30:00, SeniorActor , Facebook ,"['#theaterproduction', '#senioractor']",20.0,40.0, USA,2023,7,9,22,participated in a local theater production proving that the stage belongs to every age theaterproduction senioractor ,neutral,"['TheaterProduction', 'SeniorActor']",2023-07-09,22,0,27,2023
632,636,"Embarked on a hiking adventure, conquering trails and relishing the beauty of nature. Age is just a number on the mountaintop. #HikingAdventure #SeniorHiker ", Excitement ,2023-07-10 14:20:00, SeniorHikerExplorer , Instagram ,"['#hikingadventure', '#seniorhiker']",28.0,55.0, UK,2023,7,10,14,embarked on a hiking adventure conquering trails and relishing the beauty of nature age is just a number on the mountaintop hikingadventure seniorhiker ,positive,"['HikingAdventure', 'SeniorHiker']",2023-07-10,14,1,28,2023
633,637,Hosted a photography exhibition featuring snapshots of a life well-lived. Every photo has a story to tell. #PhotographyExhibition #SeniorPhotographer , Gratitude ,2023-07-11 18:45:00, SeniorPhotographerExhibitor , Twitter ,"['#photographyexhibition', '#seniorphotographer']",22.0,45.0, Canada,2023,7,11,18,hosted a photography exhibition featuring snapshots of a life welllived every photo has a story to tell photographyexhibition seniorphotographer ,neutral,"['PhotographyExhibition', 'SeniorPhotographer']",2023-07-11,18,0,28,2023
634,638,"Joined a seniors' cycling club, feeling the wind in my hair and the freedom of the open road. #CyclingClub #SeniorCyclist ", Excitement ,2023-07-12 13:45:00, SeniorCyclingEnthusiast , Facebook ,"['#cyclingclub', '#seniorcyclist']",25.0,50.0, USA,2023,7,12,13,joined a seniors cycling club feeling the wind in my hair and the freedom of the open road cyclingclub seniorcyclist ,positive,"['CyclingClub', 'SeniorCyclist']",2023-07-12,13,1,28,2023
635,639,"Attended a wine tasting event, savoring the richness of flavors that age like fine wine. Cheers to the golden years! #WineTasting #SeniorWineLover ", Joy ,2023-07-13 20:00:00, SeniorWineConnoisseur , Instagram ,"['#winetasting', '#seniorwinelover']",35.0,70.0, UK,2023,7,13,20,attended a wine tasting event savoring the richness of flavors that age like fine wine cheers to the golden years winetasting seniorwinelover ,positive,"['WineTasting', 'SeniorWineLover']",2023-07-13,20,1,28,2023
636,640,"Started learning ballroom dancing, gliding gracefully across the dance floor. Ageless elegance in every step. #BallroomDancing #SeniorDancer ", Joy ,2023-07-14 16:15:00, SeniorBallroomDancer , Twitter ,"['#ballroomdancing', '#seniordancer']",20.0,40.0, USA,2023,7,14,16,started learning ballroom dancing gliding gracefully across the dance floor ageless elegance in every step ballroomdancing seniordancer ,positive,"['BallroomDancing', 'SeniorDancer']",2023-07-14,16,1,28,2023
637,641,"Organized a community painting event, turning blank canvases into a masterpiece of shared creativity. #PaintingEvent #SeniorArtist ", Joy ,2023-07-15 19:30:00, SeniorPaintingOrganizer , Facebook ,"['#paintingevent', '#seniorartist']",28.0,55.0, Canada,2023,7,15,19,organized a community painting event turning blank canvases into a masterpiece of shared creativity paintingevent seniorartist ,positive,"['PaintingEvent', 'SeniorArtist']",2023-07-15,19,1,28,2023
638,642,"Hosted a 'memory lane' evening with old friends, reminiscing about the adventures that shaped our lives. #MemoryLane #SeniorReminiscing ", Gratitude ,2023-07-16 14:00:00, SeniorMemoriesHost , Instagram ,"['#memorylane', '#seniorreminiscing']",30.0,60.0, USA,2023,7,16,14,hosted a memory lane evening with old friends reminiscing about the adventures that shaped our lives memorylane seniorreminiscing ,positive,"['MemoryLane', 'SeniorReminiscing']",2023-07-16,14,1,28,2023
639,643,"Joined a seniors' astronomy club, stargazing and finding wonder in the vastness of the cosmos. #AstronomyClub #SeniorStargazer ", Curiosity ,2023-07-17 22:15:00, SeniorStargazer , Twitter ,"['#astronomyclub', '#seniorstargazer']",18.0,35.0, UK,2023,7,17,22,joined a seniors astronomy club stargazing and finding wonder in the vastness of the cosmos astronomyclub seniorstargazer ,neutral,"['AstronomyClub', 'SeniorStargazer']",2023-07-17,22,0,29,2023
640,644,"Attended a local jazz festival, tapping toes to the tunes that have stood the test of time. Music, a lifelong love affair. #JazzFestival #SeniorMusicLover ", Joy ,2023-07-18 16:30:00, SeniorJazzFestivalGoer , Facebook ,"['#jazzfestival', '#seniormusiclover']",25.0,50.0, USA,2023,7,18,16,attended a local jazz festival tapping toes to the tunes that have stood the test of time music a lifelong love affair jazzfestival seniormusiclover ,positive,"['JazzFestival', 'SeniorMusicLover']",2023-07-18,16,1,29,2023
641,645,"Started a blog sharing the wisdom gained through the years, proving that every day is a chance to learn and grow. #SeniorWisdom #Blog ", Gratitude ,2023-07-19 19:45:00, WisdomBloggerSenior , Instagram ,"['#seniorwisdom', '#blog']",22.0,45.0, UK,2023,7,19,19,started a blog sharing the wisdom gained through the years proving that every day is a chance to learn and grow seniorwisdom blog ,positive,"['SeniorWisdom', 'Blog']",2023-07-19,19,1,29,2023
642,646,"Participated in a charity run, proving that age is no barrier to supporting meaningful causes. #CharityRun #SeniorRunner ", Excitement ,2023-07-20 17:00:00, SeniorCharityRunner , Twitter ,"['#charityrun', '#seniorrunner']",30.0,60.0, Canada,2023,7,20,17,participated in a charity run proving that age is no barrier to supporting meaningful causes charityrun seniorrunner ,positive,"['CharityRun', 'SeniorRunner']",2023-07-20,17,1,29,2023
643,647,"Survived a challenging physics exam. Equations, you won't defeat me! ", Relief ,2023-08-01 13:30:00, PhysicsWhizHighSchool , Instagram ,[],20.0,40.0, USA,2023,8,1,13,survived a challenging physics exam equations you wont defeat me ,positive,[],2023-08-01,13,1,31,2023
644,648,Exploring the world of coding. Debugging is an adventure on its own! #CodingJourney #HighSchoolCoder , Excitement ,2023-08-02 14:45:00, CodeExplorerHighSchool , Twitter ,"['#codingjourney', '#highschoolcoder']",25.0,50.0, UK,2023,8,2,14,exploring the world of coding debugging is an adventure on its own codingjourney highschoolcoder ,positive,"['CodingJourney', 'HighSchoolCoder']",2023-08-02,14,1,31,2023
645,649,"Joined the school debate team. Words are my weapons, and I'm ready for battle! ", Excitement ,2023-08-03 12:15:00, DebateWarriorHighSchool , Facebook ,[],18.0,35.0, Canada,2023,8,3,12,joined the school debate team words are my weapons and im ready for battle ,negative,[],2023-08-03,12,-1,31,2023
646,650,"Started a photography club at school. Capturing moments, one snapshot at a time! ", Joy ,2023-08-04 16:30:00, PhotoClubHighSchool , Instagram ,[],22.0,45.0, USA,2023,8,4,16,started a photography club at school capturing moments one snapshot at a time ,neutral,[],2023-08-04,16,0,31,2023
647,651,"Daydreaming about the upcoming prom. The dress, the dance – it's a fairytale in the making! ", Excitement ,2023-08-05 19:45:00, PromDreamerHighSchool , Twitter ,[],30.0,60.0, Canada,2023,8,5,19,daydreaming about the upcoming prom the dress the dance  its a fairytale in the making ,neutral,[],2023-08-05,19,0,31,2023
648,652,Convinced the teacher to have class outdoors. Learning equations with a side of fresh air! , Positive ,2023-08-06 14:00:00, OutdoorClassHighSchool , Facebook ,[],28.0,55.0, USA,2023,8,6,14,convinced the teacher to have class outdoors learning equations with a side of fresh air ,positive,[],2023-08-06,14,1,31,2023
649,653,"Accidentally spilled paint in art class. Abstract art, right? #ArtClassAdventures #HighSchoolArtist ", Embarrassed ,2023-08-07 19:45:00, PaintSpillHighSchool , Instagram ,"['#artclassadventures', '#highschoolartist']",22.0,45.0, UK,2023,8,7,19,accidentally spilled paint in art class abstract art right artclassadventures highschoolartist ,negative,"['ArtClassAdventures', 'HighSchoolArtist']",2023-08-07,19,-1,32,2023
650,654,Trying to master the perfect kickflip on my skateboard. Skating into the weekend like a pro! , Excitement ,2023-08-08 16:00:00, SkateProHighSchool , Twitter ,[],30.0,60.0, Canada,2023,8,8,16,trying to master the perfect kickflip on my skateboard skating into the weekend like a pro ,positive,[],2023-08-08,16,1,32,2023
651,655,Bonding with friends over the latest K-pop sensation. Fangirling at its finest! , Joy ,2023-08-09 22:30:00, KpopFangirlHighSchool , Facebook ,[],20.0,40.0, USA,2023,8,9,22,bonding with friends over the latest kpop sensation fangirling at its finest ,positive,[],2023-08-09,22,1,32,2023
652,656,Spent hours perfecting a chemistry experiment. Mixing potions like a wizard! , Joy ,2023-08-10 14:20:00, ChemistryWizardHighSchool , Instagram ,[],28.0,55.0, UK,2023,8,10,14,spent hours perfecting a chemistry experiment mixing potions like a wizard ,positive,[],2023-08-10,14,1,32,2023
653,657,Successfully organized a surprise birthday party for a friend. Party planning expert mode: Achieved! , Joy ,2023-08-11 18:45:00, BirthdayPartyPlannerHighSchool , Twitter ,[],22.0,45.0, Canada,2023,8,11,18,successfully organized a surprise birthday party for a friend party planning expert mode achieved ,positive,[],2023-08-11,18,1,32,2023
654,658,"Joined the drama club to unleash my inner actor. Lights, camera, action! ", Excitement ,2023-08-12 13:45:00, DramaClubStarHighSchool , Facebook ,[],25.0,50.0, USA,2023,8,12,13,joined the drama club to unleash my inner actor lights camera action ,neutral,[],2023-08-12,13,0,32,2023
655,659,Got my hands on the latest fantasy novel. Diving into realms of magic and adventure! , Excitement ,2023-08-13 20:00:00, FantasyBookNerdHighSchool , Instagram ,[],35.0,70.0, UK,2023,8,13,20,got my hands on the latest fantasy novel diving into realms of magic and adventure ,positive,[],2023-08-13,20,1,32,2023
656,660,Mastering the art of the perfect doodle during boring classes. Doodles: A+! , Joy ,2023-08-14 16:15:00, DoodleMasterHighSchool , Twitter ,[],20.0,40.0, USA,2023,8,14,16,mastering the art of the perfect doodle during boring classes doodles a ,positive,[],2023-08-14,16,1,33,2023
657,661,Attempting to break the school record for the longest handstand. Wish me luck! , Excitement ,2023-08-15 19:30:00, HandstandChallengeHighSchool , Facebook ,[],28.0,55.0, Canada,2023,8,15,19,attempting to break the school record for the longest handstand wish me luck ,positive,[],2023-08-15,19,1,33,2023
658,662,Sneaking snacks into class like a pro. The art of snack-smuggling is a sacred skill! , Mischievous ,2023-08-16 14:00:00, SnackSmugglerHighSchool , Instagram ,[],30.0,60.0, USA,2023,8,16,14,sneaking snacks into class like a pro the art of snacksmuggling is a sacred skill ,positive,[],2023-08-16,14,1,33,2023
659,663,Hosting a sleepover with friends this weekend. Preparing for a night of laughter and memories! , Excitement ,2023-08-17 22:15:00, SleepoverHostHighSchool , Twitter ,[],18.0,35.0, UK,2023,8,17,22,hosting a sleepover with friends this weekend preparing for a night of laughter and memories ,positive,[],2023-08-17,22,1,33,2023
660,664,"Spent hours on a TikTok dance, only to realize I have two left feet. Dance fail: Unleashed! ", Embarrassed ,2023-08-18 16:30:00, TikTokFailHighSchool , Facebook ,[],25.0,50.0, USA,2023,8,18,16,spent hours on a tiktok dance only to realize i have two left feet dance fail unleashed ,negative,[],2023-08-18,16,-1,33,2023
661,665,Accidentally liked my crush's old photo while stalking their profile. Awkward level: Maximum! , Embarrassed ,2023-08-19 19:45:00, SocialMediaBlunderHighSchool , Instagram ,[],22.0,45.0, UK,2023,8,19,19,accidentally liked my crushs old photo while stalking their profile awkward level maximum ,negative,[],2023-08-19,19,-1,33,2023
662,666,Tried to impress my crush with a smooth conversation. Ended up spilling my drink. Smooth level: Nonexistent! , Embarrassed ,2023-08-20 17:00:00, CrushFailHighSchool , Twitter ,[],30.0,60.0, Canada,2023,8,20,17,tried to impress my crush with a smooth conversation ended up spilling my drink smooth level nonexistent ,positive,[],2023-08-20,17,1,33,2023
663,667,Mastered the art of creating paper airplanes during lecture. Paper planes: Soaring to new heights! , Joy ,2023-08-21 15:45:00, PaperPlaneExpertHighSchool , Instagram ,[],15.0,30.0, USA,2023,8,21,15,mastered the art of creating paper airplanes during lecture paper planes soaring to new heights ,positive,[],2023-08-21,15,1,34,2023
664,668,Trying to set a new trend by juggling textbooks between classes. Academic juggling: A unique skill! , Excitement ,2023-08-22 12:30:00, JugglingProHighSchool , Facebook ,[],22.0,40.0, Canada,2023,8,22,12,trying to set a new trend by juggling textbooks between classes academic juggling a unique skill ,neutral,[],2023-08-22,12,0,34,2023
665,669,Hiding a snack stash in my backpack for emergency cravings. Snack ninja mode: Activated! , Mischievous ,2023-08-23 16:45:00, SnackNinjaHighSchool , Twitter ,[],28.0,55.0, USA,2023,8,23,16,hiding a snack stash in my backpack for emergency cravings snack ninja mode activated ,negative,[],2023-08-23,16,-1,34,2023
666,670,Planning a surprise scavenger hunt for friends. Anticipating the thrill and excitement! , Excitement ,2023-08-24 18:20:00, ScavengerHuntMasterHighSchool , Instagram ,[],20.0,38.0, UK,2023,8,24,18,planning a surprise scavenger hunt for friends anticipating the thrill and excitement ,positive,[],2023-08-24,18,1,34,2023
667,671,Danced in the rain to celebrate the end of exams. Rain dance: Unexpectedly refreshing! , Joy ,2023-08-25 14:15:00, RainDanceCelebrationHighSchool , Facebook ,[],25.0,50.0, Canada,2023,8,25,14,danced in the rain to celebrate the end of exams rain dance unexpectedly refreshing ,positive,[],2023-08-25,14,1,34,2023
668,672,Accidentally sent a text meant for a friend to the class group chat. Texting fail: Oops moment! , Embarrassed ,2023-08-26 17:30:00, GroupChatBlunderHighSchool , Twitter ,[],18.0,35.0, USA,2023,8,26,17,accidentally sent a text meant for a friend to the class group chat texting fail oops moment ,negative,[],2023-08-26,17,-1,34,2023
669,673,Tried a magic trick to impress classmates. Magic fail: Where did that rabbit go? , Embarrassed ,2023-08-27 20:45:00, MagicFailHighSchool , Instagram ,[],22.0,45.0, UK,2023,8,27,20,tried a magic trick to impress classmates magic fail where did that rabbit go ,negative,[],2023-08-27,20,-1,34,2023
670,674,Perfecting the art of creating origami during a dull lecture. Origami mastery: A+! , Joy ,2023-08-28 16:00:00, OrigamiProHighSchool , Twitter ,[],18.0,36.0, USA,2023,8,28,16,perfecting the art of creating origami during a dull lecture origami mastery a ,positive,[],2023-08-28,16,1,35,2023
671,675,Attempting to set a new record for the most consecutive hacky sack kicks. Hacky sack skills: Unleashed! , Excitement ,2023-08-29 13:45:00, HackySackChampionHighSchool , Instagram ,[],26.0,48.0, Canada,2023,8,29,13,attempting to set a new record for the most consecutive hacky sack kicks hacky sack skills unleashed ,neutral,[],2023-08-29,13,0,35,2023
672,676,Creating a secret handshake with friends. Friendship level: Expert! , Joy ,2023-08-30 17:30:00, SecretHandshakeHighSchool , Facebook ,[],20.0,40.0, USA,2023,8,30,17,creating a secret handshake with friends friendship level expert ,positive,[],2023-08-30,17,1,35,2023
